store,date,sales
1,2016-03-11,2487
1,2016-03-12,2557
1,2016-03-13,2771
1,2016-03-14,1889
1,2016-03-15,2135
1,2016-03-16,2120
1,2016-03-17,2301
1,2016-03-18,2432
1,2016-03-19,2541
1,2016-03-20,2704
1,2016-03-21,1873
1,2016-03-22,2159
1,2016-03-23,2131
1,2016-03-24,2355
1,2016-03-25,2457
1,2016-03-26,2554
1,2016-03-27,2791
1,2016-03-28,1909
1,2016-03-29,2214
1,2016-03-30,2102
1,2016-03-31,2295
1,2016-04-01,2839
1,2016-04-02,3043
1,2016-04-03,3284
1,2016-04-04,2091
1,2016-04-05,2480
1,2016-04-06,2520
1,2016-04-07,2714
1,2016-04-08,2821
1,2016-04-09,3077
1,2016-04-10,3281
1,2016-04-11,2203
1,2016-04-12,2490
1,2016-04-13,2429
1,2016-04-14,2662
1,2016-04-15,2825
1,2016-04-16,2970
1,2016-04-17,3091
1,2016-04-18,2167
1,2016-04-19,2493
1,2016-04-20,2524
1,2016-04-21,2717
1,2016-04-22,2881
1,2016-04-23,3026
1,2016-04-24,3134
1,2016-04-25,2108
1,2016-04-26,2533
1,2016-04-27,2406
1,2016-04-28,2671
1,2016-04-29,2986
1,2016-04-30,3091
1,2016-05-01,3334
1,2016-05-02,2226
1,2016-05-03,2595
1,2016-05-04,2737
1,2016-05-05,2830
1,2016-05-06,3187
1,2016-05-07,3220
1,2016-05-08,3445
1,2016-05-09,2283
1,2016-05-10,2641
1,2016-05-11,2712
1,2016-05-12,2962
1,2016-05-13,3111
1,2016-05-14,3273
1,2016-05-15,3422
1,2016-05-16,2324
1,2016-05-17,2590
1,2016-05-18,2756
1,2016-05-19,2917
1,2016-05-20,3135
1,2016-05-21,3099
1,2016-05-22,3548
1,2016-05-23,2372
1,2016-05-24,2578
1,2016-05-25,2588
1,2016-05-26,2889
1,2016-05-27,3016
1,2016-05-28,3370
1,2016-05-29,3378
1,2016-05-30,2313
1,2016-05-31,2651
1,2016-06-01,2891
1,2016-06-02,2926
1,2016-06-03,3228
1,2016-06-04,3490
1,2016-06-05,3674
1,2016-06-06,2561
1,2016-06-07,2826
1,2016-06-08,2939
1,2016-06-09,3048
1,2016-06-10,3274
1,2016-06-11,3515
1,2016-06-12,3647
1,2016-06-13,2373
1,2016-06-14,2888
1,2016-06-15,2843
1,2016-06-16,3010
1,2016-06-17,3250
1,2016-06-18,3554
1,2016-06-19,3644
1,2016-06-20,2473
1,2016-06-21,2770
1,2016-06-22,2866
1,2016-06-23,3026
1,2016-06-24,3248
1,2016-06-25,3510
1,2016-06-26,3658
1,2016-06-27,2379
1,2016-06-28,2827
1,2016-06-29,2838
1,2016-06-30,3055
1,2016-07-01,3546
1,2016-07-02,3597
1,2016-07-03,3832
1,2016-07-04,2636
1,2016-07-05,3070
1,2016-07-06,3038
1,2016-07-07,3338
1,2016-07-08,3395
1,2016-07-09,3686
1,2016-07-10,3869
1,2016-07-11,2684
1,2016-07-12,3051
1,2016-07-13,3135
1,2016-07-14,3202
1,2016-07-15,3494
1,2016-07-16,3696
1,2016-07-17,3934
1,2016-07-18,2622
1,2016-07-19,3084
1,2016-07-20,2994
1,2016-07-21,3308
1,2016-07-22,3448
1,2016-07-23,3583
1,2016-07-24,3919
1,2016-07-25,2622
1,2016-07-26,2984
1,2016-07-27,3010
1,2016-07-28,3226
1,2016-07-29,3423
1,2016-07-30,3691
1,2016-07-31,3910
1,2016-08-01,2307
1,2016-08-02,2645
1,2016-08-03,2696
1,2016-08-04,2870
1,2016-08-05,3021
1,2016-08-06,3261
1,2016-08-07,3449
1,2016-08-08,2319
1,2016-08-09,2696
1,2016-08-10,2676
1,2016-08-11,2935
1,2016-08-12,2936
1,2016-08-13,3275
1,2016-08-14,3492
1,2016-08-15,2263
1,2016-08-16,2712
1,2016-08-17,2672
1,2016-08-18,2826
1,2016-08-19,3026
1,2016-08-20,3254
1,2016-08-21,3438
1,2016-08-22,2296
1,2016-08-23,2694
1,2016-08-24,2694
1,2016-08-25,2745
1,2016-08-26,3039
1,2016-08-27,3267
1,2016-08-28,3410
1,2016-08-29,2338
1,2016-08-30,2704
1,2016-08-31,2670
1,2016-09-01,2734
1,2016-09-02,2931
1,2016-09-03,2994
1,2016-09-04,3301
1,2016-09-05,2124
1,2016-09-06,2496
1,2016-09-07,2509
1,2016-09-08,2706
1,2016-09-09,2933
1,2016-09-10,3082
1,2016-09-11,3116
1,2016-09-12,2150
1,2016-09-13,2397
1,2016-09-14,2561
1,2016-09-15,2717
1,2016-09-16,2829
1,2016-09-17,2965
1,2016-09-18,3217
1,2016-09-19,2174
1,2016-09-20,2512
1,2016-09-21,2439
1,2016-09-22,2651
1,2016-09-23,2795
1,2016-09-24,3115
1,2016-09-25,3251
1,2016-09-26,2130
1,2016-09-27,2468
1,2016-09-28,2593
1,2016-09-29,2731
1,2016-09-30,2823
1,2016-10-01,2734
1,2016-10-02,2884
1,2016-10-03,2059
1,2016-10-04,2272
1,2016-10-05,2271
1,2016-10-06,2483
1,2016-10-07,2589
1,2016-10-08,2840
1,2016-10-09,2999
1,2016-10-10,2031
1,2016-10-11,2379
1,2016-10-12,2390
1,2016-10-13,2420
1,2016-10-14,2667
1,2016-10-15,2882
1,2016-10-16,2983
1,2016-10-17,2024
1,2016-10-18,2318
1,2016-10-19,2325
1,2016-10-20,2452
1,2016-10-21,2611
1,2016-10-22,2877
1,2016-10-23,3066
1,2016-10-24,1980
1,2016-10-25,2367
1,2016-10-26,2346
1,2016-10-27,2554
1,2016-10-28,2694
1,2016-10-29,2932
1,2016-10-30,2984
1,2016-10-31,2023
1,2016-11-01,2520
1,2016-11-02,2573
1,2016-11-03,2576
1,2016-11-04,2814
1,2016-11-05,2977
1,2016-11-06,3220
1,2016-11-07,2136
1,2016-11-08,2450
1,2016-11-09,2552
1,2016-11-10,2633
1,2016-11-11,2892
1,2016-11-12,3095
1,2016-11-13,3345
1,2016-11-14,2125
1,2016-11-15,2534
1,2016-11-16,2491
1,2016-11-17,2752
1,2016-11-18,2818
1,2016-11-19,3030
1,2016-11-20,3200
1,2016-11-21,2100
1,2016-11-22,2442
1,2016-11-23,2569
1,2016-11-24,2684
1,2016-11-25,2847
1,2016-11-26,2935
1,2016-11-27,3166
1,2016-11-28,2106
1,2016-11-29,2491
1,2016-11-30,2505
1,2016-12-01,1890
1,2016-12-02,1993
1,2016-12-03,2113
1,2016-12-04,2330
1,2016-12-05,1596
1,2016-12-06,1759
1,2016-12-07,1749
1,2016-12-08,1833
1,2016-12-09,2073
1,2016-12-10,2194
1,2016-12-11,2324
1,2016-12-12,1629
1,2016-12-13,1723
1,2016-12-14,1803
1,2016-12-15,1878
1,2016-12-16,2141
1,2016-12-17,2196
1,2016-12-18,2216
1,2016-12-19,1481
1,2016-12-20,1804
1,2016-12-21,1826
1,2016-12-22,1976
1,2016-12-23,2114
1,2016-12-24,2160
1,2016-12-25,2279
1,2016-12-26,1540
1,2016-12-27,1735
1,2016-12-28,1776
1,2016-12-29,1943
1,2016-12-30,2062
1,2016-12-31,2110
1,2017-01-01,2155
1,2017-01-02,1441
1,2017-01-03,1635
1,2017-01-04,1713
1,2017-01-05,1858
1,2017-01-06,1890
1,2017-01-07,2043
1,2017-01-08,2187
1,2017-01-09,1444
1,2017-01-10,1775
1,2017-01-11,1682
1,2017-01-12,1768
1,2017-01-13,1897
1,2017-01-14,2052
1,2017-01-15,2203
1,2017-01-16,1422
1,2017-01-17,1695
1,2017-01-18,1670
1,2017-01-19,1773
1,2017-01-20,1961
1,2017-01-21,1993
1,2017-01-22,2130
1,2017-01-23,1475
1,2017-01-24,1661
1,2017-01-25,1687
1,2017-01-26,1724
1,2017-01-27,1859
1,2017-01-28,2045
1,2017-01-29,2105
1,2017-01-30,1406
1,2017-01-31,1737
1,2017-02-01,1850
1,2017-02-02,1911
1,2017-02-03,2140
1,2017-02-04,2289
1,2017-02-05,2399
1,2017-02-06,1609
1,2017-02-07,1821
1,2017-02-08,1840
1,2017-02-09,1991
1,2017-02-10,2098
1,2017-02-11,2207
1,2017-02-12,2363
1,2017-02-13,1590
1,2017-02-14,1839
1,2017-02-15,1952
1,2017-02-16,1961
1,2017-02-17,2137
1,2017-02-18,2184
1,2017-02-19,2461
1,2017-02-20,1602
1,2017-02-21,1866
1,2017-02-22,1825
1,2017-02-23,1979
1,2017-02-24,2191
1,2017-02-25,2210
1,2017-02-26,2357
1,2017-02-27,1594
1,2017-02-28,1832
1,2017-03-01,2250
1,2017-03-02,2447
1,2017-03-03,2524
1,2017-03-04,2615
1,2017-03-05,2837
1,2017-03-06,1872
1,2017-03-07,2187
1,2017-03-08,2242
1,2017-03-09,2345
1,2017-03-10,2472
1,2017-03-11,2662
1,2017-03-12,2873
1,2017-03-13,1927
1,2017-03-14,2187
1,2017-03-15,2218
1,2017-03-16,2359
1,2017-03-17,2428
1,2017-03-18,2691
1,2017-03-19,2839
1,2017-03-20,1868
1,2017-03-21,2240
1,2017-03-22,2180
1,2017-03-23,2271
1,2017-03-24,2516
1,2017-03-25,2758
1,2017-03-26,2916
1,2017-03-27,1972
1,2017-03-28,2232
1,2017-03-29,2205
1,2017-03-30,2397
1,2017-03-31,2507
1,2017-04-01,3230
1,2017-04-02,3347
1,2017-04-03,2235
1,2017-04-04,2585
1,2017-04-05,2601
1,2017-04-06,2828
1,2017-04-07,2949
1,2017-04-08,3194
1,2017-04-09,3336
1,2017-04-10,2219
1,2017-04-11,2568
1,2017-04-12,2515
1,2017-04-13,2812
1,2017-04-14,2956
1,2017-04-15,3168
1,2017-04-16,3292
1,2017-04-17,2207
1,2017-04-18,2597
1,2017-04-19,2558
1,2017-04-20,2833
1,2017-04-21,2991
1,2017-04-22,3208
1,2017-04-23,3324
1,2017-04-24,2235
1,2017-04-25,2663
1,2017-04-26,2639
1,2017-04-27,2774
1,2017-04-28,2987
1,2017-04-29,3181
1,2017-04-30,3306
1,2017-05-01,2297
1,2017-05-02,2890
1,2017-05-03,2858
1,2017-05-04,2922
1,2017-05-05,3129
1,2017-05-06,3429
1,2017-05-07,3471
1,2017-05-08,2439
1,2017-05-09,2806
1,2017-05-10,2744
1,2017-05-11,3084
1,2017-05-12,3257
1,2017-05-13,3403
1,2017-05-14,3607
1,2017-05-15,2361
1,2017-05-16,2811
1,2017-05-17,2688
1,2017-05-18,2991
1,2017-05-19,3193
1,2017-05-20,3494
1,2017-05-21,3542
1,2017-05-22,2378
1,2017-05-23,2737
1,2017-05-24,2761
1,2017-05-25,2928
1,2017-05-26,3248
1,2017-05-27,3336
1,2017-05-28,3619
1,2017-05-29,2311
1,2017-05-30,2748
1,2017-05-31,2766
1,2017-06-01,3146
1,2017-06-02,3342
1,2017-06-03,3615
1,2017-06-04,3829
1,2017-06-05,2476
1,2017-06-06,2943
1,2017-06-07,2973
1,2017-06-08,3254
1,2017-06-09,3466
1,2017-06-10,3668
1,2017-06-11,3732
1,2017-06-12,2562
1,2017-06-13,2999
1,2017-06-14,2914
1,2017-06-15,3187
1,2017-06-16,3355
1,2017-06-17,3660
1,2017-06-18,3803
1,2017-06-19,2590
1,2017-06-20,2948
1,2017-06-21,2980
1,2017-06-22,3167
1,2017-06-23,3404
1,2017-06-24,3581
1,2017-06-25,3746
1,2017-06-26,2621
1,2017-06-27,2907
1,2017-06-28,2861
1,2017-06-29,3127
1,2017-06-30,3332
1,2017-07-01,3788
1,2017-07-02,4041
1,2017-07-03,2666
1,2017-07-04,3264
1,2017-07-05,3214
1,2017-07-06,3300
1,2017-07-07,3654
1,2017-07-08,3896
1,2017-07-09,4066
1,2017-07-10,2659
1,2017-07-11,3094
1,2017-07-12,3121
1,2017-07-13,3318
1,2017-07-14,3663
1,2017-07-15,3945
1,2017-07-16,4199
1,2017-07-17,2765
1,2017-07-18,3154
1,2017-07-19,3180
1,2017-07-20,3299
1,2017-07-21,3612
1,2017-07-22,3843
1,2017-07-23,4001
1,2017-07-24,2725
1,2017-07-25,3163
1,2017-07-26,3157
1,2017-07-27,3353
1,2017-07-28,3560
1,2017-07-29,3733
1,2017-07-30,4007
1,2017-07-31,2747
1,2017-08-01,2731
1,2017-08-02,2797
1,2017-08-03,2880
1,2017-08-04,3209
1,2017-08-05,3423
1,2017-08-06,3588
1,2017-08-07,2370
1,2017-08-08,2788
1,2017-08-09,2735
1,2017-08-10,2998
1,2017-08-11,3180
1,2017-08-12,3294
1,2017-08-13,3595
1,2017-08-14,2416
1,2017-08-15,2861
1,2017-08-16,2736
1,2017-08-17,2987
1,2017-08-18,3113
1,2017-08-19,3336
1,2017-08-20,3656
1,2017-08-21,2365
1,2017-08-22,2874
1,2017-08-23,2776
1,2017-08-24,2991
1,2017-08-25,3226
1,2017-08-26,3447
1,2017-08-27,3621
1,2017-08-28,2379
1,2017-08-29,2735
1,2017-08-30,2767
1,2017-08-31,2982
1,2017-09-01,2981
1,2017-09-02,3122
1,2017-09-03,3228
1,2017-09-04,2265
1,2017-09-05,2566
1,2017-09-06,2566
1,2017-09-07,2796
1,2017-09-08,3020
1,2017-09-09,3164
1,2017-09-10,3350
1,2017-09-11,2267
1,2017-09-12,2576
1,2017-09-13,2618
1,2017-09-14,2759
1,2017-09-15,2969
1,2017-09-16,3176
1,2017-09-17,3316
1,2017-09-18,2177
1,2017-09-19,2578
1,2017-09-20,2568
1,2017-09-21,2786
1,2017-09-22,2959
1,2017-09-23,3234
1,2017-09-24,3345
1,2017-09-25,2253
1,2017-09-26,2567
1,2017-09-27,2629
1,2017-09-28,2772
1,2017-09-29,2992
1,2017-09-30,3160
1,2017-10-01,2968
1,2017-10-02,1976
1,2017-10-03,2426
1,2017-10-04,2472
1,2017-10-05,2619
1,2017-10-06,2699
1,2017-10-07,2912
1,2017-10-08,3167
1,2017-10-09,2047
1,2017-10-10,2387
1,2017-10-11,2389
1,2017-10-12,2551
1,2017-10-13,2709
1,2017-10-14,2982
1,2017-10-15,3093
1,2017-10-16,2087
1,2017-10-17,2407
1,2017-10-18,2433
1,2017-10-19,2595
1,2017-10-20,2765
1,2017-10-21,2945
1,2017-10-22,3078
1,2017-10-23,2163
1,2017-10-24,2346
1,2017-10-25,2477
1,2017-10-26,2585
1,2017-10-27,2802
1,2017-10-28,2907
1,2017-10-29,3109
1,2017-10-30,2003
1,2017-10-31,2420
1,2017-11-01,2641
1,2017-11-02,2719
1,2017-11-03,3014
1,2017-11-04,3111
1,2017-11-05,3424
1,2017-11-06,2291
1,2017-11-07,2703
1,2017-11-08,2661
1,2017-11-09,2851
1,2017-11-10,2941
1,2017-11-11,3135
1,2017-11-12,3485
1,2017-11-13,2245
1,2017-11-14,2560
1,2017-11-15,2654
1,2017-11-16,2810
1,2017-11-17,3056
1,2017-11-18,3136
1,2017-11-19,3370
1,2017-11-20,2197
1,2017-11-21,2575
1,2017-11-22,2532
1,2017-11-23,2796
1,2017-11-24,2912
1,2017-11-25,3202
1,2017-11-26,3288
1,2017-11-27,2176
1,2017-11-28,2657
1,2017-11-29,2603
1,2017-11-30,2755
1,2017-12-01,2143
1,2017-12-02,2170
1,2017-12-03,2418
1,2017-12-04,1510
1,2017-12-05,1829
1,2017-12-06,1841
1,2017-12-07,1984
1,2017-12-08,2139
1,2017-12-09,2255
1,2017-12-10,2391
1,2017-12-11,1681
1,2017-12-12,1811
1,2017-12-13,1860
1,2017-12-14,1987
1,2017-12-15,2147
1,2017-12-16,2288
1,2017-12-17,2375
1,2017-12-18,1617
1,2017-12-19,1791
1,2017-12-20,1875
1,2017-12-21,2028
1,2017-12-22,2122
1,2017-12-23,2297
1,2017-12-24,2384
1,2017-12-25,1576
1,2017-12-26,1843
1,2017-12-27,1837
1,2017-12-28,1951
1,2017-12-29,2116
1,2017-12-30,2304
1,2017-12-31,2388
2,2013-01-01,1742
2,2013-01-02,1808
2,2013-01-03,1887
2,2013-01-04,1983
2,2013-01-05,2087
2,2013-01-06,2206
2,2013-01-07,1496
2,2013-01-08,1800
2,2013-01-09,1786
2,2013-01-10,1956
2,2013-01-11,1989
2,2013-01-12,2166
2,2013-01-13,2258
2,2013-01-14,1504
2,2013-01-15,1766
2,2013-01-16,1749
2,2013-01-17,1826
2,2013-01-18,2058
2,2013-01-19,2125
2,2013-01-20,2236
2,2013-01-21,1546
2,2013-01-22,1732
2,2013-01-23,1744
2,2013-01-24,1792
2,2013-01-25,2062
2,2013-01-26,2164
2,2013-01-27,2289
2,2013-01-28,1503
2,2013-01-29,1748
2,2013-01-30,1722
2,2013-01-31,1790
2,2013-02-01,2241
2,2013-02-02,2488
2,2013-02-03,2566
2,2013-02-04,1655
2,2013-02-05,1929
2,2013-02-06,2004
2,2013-02-07,2127
2,2013-02-08,2172
2,2013-02-09,2306
2,2013-02-10,2578
2,2013-02-11,1728
2,2013-02-12,1940
2,2013-02-13,1971
2,2013-02-14,2055
2,2013-02-15,2285
2,2013-02-16,2449
2,2013-02-17,2513
2,2013-02-18,1648
2,2013-02-19,1966
2,2013-02-20,1917
2,2013-02-21,2094
2,2013-02-22,2275
2,2013-02-23,2320
2,2013-02-24,2563
2,2013-02-25,1653
2,2013-02-26,1942
2,2013-02-27,1956
2,2013-02-28,2043
2,2013-03-01,2732
2,2013-03-02,2905
2,2013-03-03,3035
2,2013-03-04,2023
2,2013-03-05,2340
2,2013-03-06,2390
2,2013-03-07,2428
2,2013-03-08,2653
2,2013-03-09,2860
2,2013-03-10,2980
2,2013-03-11,1965
2,2013-03-12,2302
2,2013-03-13,2412
2,2013-03-14,2423
2,2013-03-15,2669
2,2013-03-16,2801
2,2013-03-17,3020
2,2013-03-18,2025
2,2013-03-19,2313
2,2013-03-20,2337
2,2013-03-21,2543
2,2013-03-22,2706
2,2013-03-23,2864
2,2013-03-24,2977
2,2013-03-25,1998
2,2013-03-26,2430
2,2013-03-27,2360
2,2013-03-28,2588
2,2013-03-29,2655
2,2013-03-30,2875
2,2013-03-31,3000
2,2013-04-01,2471
2,2013-04-02,2736
2,2013-04-03,2719
2,2013-04-04,2952
2,2013-04-05,3077
2,2013-04-06,3302
2,2013-04-07,3414
2,2013-04-08,2336
2,2013-04-09,2779
2,2013-04-10,2685
2,2013-04-11,3036
2,2013-04-12,3170
2,2013-04-13,3250
2,2013-04-14,3667
2,2013-04-15,2284
2,2013-04-16,2736
2,2013-04-17,2684
2,2013-04-18,2931
2,2013-04-19,3119
2,2013-04-20,3329
2,2013-04-21,3566
2,2013-04-22,2341
2,2013-04-23,2773
2,2013-04-24,2646
2,2013-04-25,2907
2,2013-04-26,3138
2,2013-04-27,3309
2,2013-04-28,3588
2,2013-04-29,2347
2,2013-04-30,2695
2,2013-05-01,2971
2,2013-05-02,3184
2,2013-05-03,3379
2,2013-05-04,3618
2,2013-05-05,3814
2,2013-05-06,2476
2,2013-05-07,2942
2,2013-05-08,2908
2,2013-05-09,3088
2,2013-05-10,3421
2,2013-05-11,3549
2,2013-05-12,3717
2,2013-05-13,2474
2,2013-05-14,2973
2,2013-05-15,2953
2,2013-05-16,3178
2,2013-05-17,3301
2,2013-05-18,3611
2,2013-05-19,3720
2,2013-05-20,2581
2,2013-05-21,2828
2,2013-05-22,2894
2,2013-05-23,3130
2,2013-05-24,3369
2,2013-05-25,3576
2,2013-05-26,3747
2,2013-05-27,2472
2,2013-05-28,3003
2,2013-05-29,2980
2,2013-05-30,3155
2,2013-05-31,3349
2,2013-06-01,3696
2,2013-06-02,4164
2,2013-06-03,2647
2,2013-06-04,3100
2,2013-06-05,3142
2,2013-06-06,3363
2,2013-06-07,3606
2,2013-06-08,3770
2,2013-06-09,3927
2,2013-06-10,2653
2,2013-06-11,3245
2,2013-06-12,3172
2,2013-06-13,3277
2,2013-06-14,3502
2,2013-06-15,3781
2,2013-06-16,4039
2,2013-06-17,2611
2,2013-06-18,3064
2,2013-06-19,3073
2,2013-06-20,3339
2,2013-06-21,3507
2,2013-06-22,3775
2,2013-06-23,4046
2,2013-06-24,2690
2,2013-06-25,3068
2,2013-06-26,3152
2,2013-06-27,3388
2,2013-06-28,3564
2,2013-06-29,3687
2,2013-06-30,4110
2,2013-07-01,2781
2,2013-07-02,3290
2,2013-07-03,3323
2,2013-07-04,3535
2,2013-07-05,3752
2,2013-07-06,4038
2,2013-07-07,4139
2,2013-07-08,2811
2,2013-07-09,3298
2,2013-07-10,3231
2,2013-07-11,3577
2,2013-07-12,3759
2,2013-07-13,4034
2,2013-07-14,4194
2,2013-07-15,2871
2,2013-07-16,3291
2,2013-07-17,3251
2,2013-07-18,3485
2,2013-07-19,3845
2,2013-07-20,4041
2,2013-07-21,4174
2,2013-07-22,2861
2,2013-07-23,3319
2,2013-07-24,3369
2,2013-07-25,3653
2,2013-07-26,3858
2,2013-07-27,4130
2,2013-07-28,4206
2,2013-07-29,2859
2,2013-07-30,3298
2,2013-07-31,3372
2,2013-08-01,3120
2,2013-08-02,3344
2,2013-08-03,3513
2,2013-08-04,3714
2,2013-08-05,2428
2,2013-08-06,2838
2,2013-08-07,2817
2,2013-08-08,3200
2,2013-08-09,3300
2,2013-08-10,3518
2,2013-08-11,3818
2,2013-08-12,2488
2,2013-08-13,2825
2,2013-08-14,2951
2,2013-08-15,3075
2,2013-08-16,3339
2,2013-08-17,3512
2,2013-08-18,3802
2,2013-08-19,2557
2,2013-08-20,2912
2,2013-08-21,2821
2,2013-08-22,3072
2,2013-08-23,3304
2,2013-08-24,3632
2,2013-08-25,3706
2,2013-08-26,2488
2,2013-08-27,2943
2,2013-08-28,2971
2,2013-08-29,3111
2,2013-08-30,3328
2,2013-08-31,3545
2,2013-09-01,3530
2,2013-09-02,2363
2,2013-09-03,2845
2,2013-09-04,2729
2,2013-09-05,2978
2,2013-09-06,3088
2,2013-09-07,3243
2,2013-09-08,3514
2,2013-09-09,2350
2,2013-09-10,2771
2,2013-09-11,2740
2,2013-09-12,2849
2,2013-09-13,3091
2,2013-09-14,3256
2,2013-09-15,3561
2,2013-09-16,2322
2,2013-09-17,2679
2,2013-09-18,2677
2,2013-09-19,2988
2,2013-09-20,3178
2,2013-09-21,3338
2,2013-09-22,3473
2,2013-09-23,2388
2,2013-09-24,2752
2,2013-09-25,2727
2,2013-09-26,2969
2,2013-09-27,3090
2,2013-09-28,3258
2,2013-09-29,3561
2,2013-09-30,2365
2,2013-10-01,2487
2,2013-10-02,2589
2,2013-10-03,2732
2,2013-10-04,2854
2,2013-10-05,3105
2,2013-10-06,3178
2,2013-10-07,2197
2,2013-10-08,2517
2,2013-10-09,2582
2,2013-10-10,2713
2,2013-10-11,2823
2,2013-10-12,3074
2,2013-10-13,3173
2,2013-10-14,2164
2,2013-10-15,2582
2,2013-10-16,2521
2,2013-10-17,2698
2,2013-10-18,2795
2,2013-10-19,3098
2,2013-10-20,3213
2,2013-10-21,2195
2,2013-10-22,2515
2,2013-10-23,2568
2,2013-10-24,2706
2,2013-10-25,2865
2,2013-10-26,3010
2,2013-10-27,3155
2,2013-10-28,2130
2,2013-10-29,2574
2,2013-10-30,2585
2,2013-10-31,2695
2,2013-11-01,3052
2,2013-11-02,3258
2,2013-11-03,3484
2,2013-11-04,2359
2,2013-11-05,2751
2,2013-11-06,2626
2,2013-11-07,2889
2,2013-11-08,3179
2,2013-11-09,3432
2,2013-11-10,3512
2,2013-11-11,2293
2,2013-11-12,2714
2,2013-11-13,2715
2,2013-11-14,2916
2,2013-11-15,3103
2,2013-11-16,3346
2,2013-11-17,3585
2,2013-11-18,2418
2,2013-11-19,2833
2,2013-11-20,2730
2,2013-11-21,2888
2,2013-11-22,3051
2,2013-11-23,3292
2,2013-11-24,3444
2,2013-11-25,2319
2,2013-11-26,2764
2,2013-11-27,2790
2,2013-11-28,2884
2,2013-11-29,3019
2,2013-11-30,3228
2,2013-12-01,2515
2,2013-12-02,1770
2,2013-12-03,1946
2,2013-12-04,1926
2,2013-12-05,2080
2,2013-12-06,2183
2,2013-12-07,2394
2,2013-12-08,2379
2,2013-12-09,1563
2,2013-12-10,1932
2,2013-12-11,2021
2,2013-12-12,2120
2,2013-12-13,2209
2,2013-12-14,2322
2,2013-12-15,2512
2,2013-12-16,1731
2,2013-12-17,1869
2,2013-12-18,1940
2,2013-12-19,2096
2,2013-12-20,2234
2,2013-12-21,2421
2,2013-12-22,2547
2,2013-12-23,1699
2,2013-12-24,1941
2,2013-12-25,1977
2,2013-12-26,2094
2,2013-12-27,2143
2,2013-12-28,2368
2,2013-12-29,2393
2,2013-12-30,1663
2,2013-12-31,1954
2,2014-01-01,1937
2,2014-01-02,2167
2,2014-01-03,2355
2,2014-01-04,2475
2,2014-01-05,2545
2,2014-01-06,1695
2,2014-01-07,2009
2,2014-01-08,1966
2,2014-01-09,2227
2,2014-01-10,2280
2,2014-01-11,2375
2,2014-01-12,2539
2,2014-01-13,1745
2,2014-01-14,1987
2,2014-01-15,1970
2,2014-01-16,2079
2,2014-01-17,2322
2,2014-01-18,2453
2,2014-01-19,2572
2,2014-01-20,1777
2,2014-01-21,1975
2,2014-01-22,1982
2,2014-01-23,2161
2,2014-01-24,2343
2,2014-01-25,2538
2,2014-01-26,2565
2,2014-01-27,1711
2,2014-01-28,2076
2,2014-01-29,2042
2,2014-01-30,2160
2,2014-01-31,2287
2,2014-02-01,2773
2,2014-02-02,2947
2,2014-02-03,1880
2,2014-02-04,2214
2,2014-02-05,2214
2,2014-02-06,2335
2,2014-02-07,2600
2,2014-02-08,2751
2,2014-02-09,2967
2,2014-02-10,1856
2,2014-02-11,2217
2,2014-02-12,2197
2,2014-02-13,2404
2,2014-02-14,2502
2,2014-02-15,2675
2,2014-02-16,2836
2,2014-02-17,1954
2,2014-02-18,2224
2,2014-02-19,2218
2,2014-02-20,2384
2,2014-02-21,2598
2,2014-02-22,2648
2,2014-02-23,2826
2,2014-02-24,1911
2,2014-02-25,2350
2,2014-02-26,2302
2,2014-02-27,2332
2,2014-02-28,2490
2,2014-03-01,3312
2,2014-03-02,3545
2,2014-03-03,2310
2,2014-03-04,2746
2,2014-03-05,2647
2,2014-03-06,2867
2,2014-03-07,3039
2,2014-03-08,3270
2,2014-03-09,3488
2,2014-03-10,2237
2,2014-03-11,2707
2,2014-03-12,2705
2,2014-03-13,2831
2,2014-03-14,3082
2,2014-03-15,3329
2,2014-03-16,3414
2,2014-03-17,2277
2,2014-03-18,2724
2,2014-03-19,2700
2,2014-03-20,2931
2,2014-03-21,2993
2,2014-03-22,3284
2,2014-03-23,3449
2,2014-03-24,2250
2,2014-03-25,2609
2,2014-03-26,2669
2,2014-03-27,2854
2,2014-03-28,3133
2,2014-03-29,3279
2,2014-03-30,3576
2,2014-03-31,2290
2,2014-04-01,3063
2,2014-04-02,3135
2,2014-04-03,3326
2,2014-04-04,3505
2,2014-04-05,3852
2,2014-04-06,4084
2,2014-04-07,2726
2,2014-04-08,3160
2,2014-04-09,3198
2,2014-04-10,3319
2,2014-04-11,3572
2,2014-04-12,3902
2,2014-04-13,4104
2,2014-04-14,2679
2,2014-04-15,3207
2,2014-04-16,3137
2,2014-04-17,3494
2,2014-04-18,3524
2,2014-04-19,3813
2,2014-04-20,3904
2,2014-04-21,2706
2,2014-04-22,3161
2,2014-04-23,3130
2,2014-04-24,3350
2,2014-04-25,3567
2,2014-04-26,3751
2,2014-04-27,4096
2,2014-04-28,2794
2,2014-04-29,3149
2,2014-04-30,3056
2,2014-05-01,3709
2,2014-05-02,3900
2,2014-05-03,4031
2,2014-05-04,4295
2,2014-05-05,2942
2,2014-05-06,3468
2,2014-05-07,3405
2,2014-05-08,3614
2,2014-05-09,3770
2,2014-05-10,4017
2,2014-05-11,4323
2,2014-05-12,2993
2,2014-05-13,3340
2,2014-05-14,3267
2,2014-05-15,3571
2,2014-05-16,3749
2,2014-05-17,4104
2,2014-05-18,4258
2,2014-05-19,2930
2,2014-05-20,3294
